Year,End_Use,Energy_ktoe,Population,Households,Inhabitants per household,HDD,CDD,GDP,Expenditure,Tech_Advanced electric heating,Tech_Air conditioning,Tech_Biomass,Tech_Conventional electric heating,Tech_Diesel oil,Tech_Distributed heat,Tech_Electricity,Tech_Electricity in circulation,Tech_Geothermal,Tech_Liquified petroleum gas (LPG),Tech_Natural gas,Tech_Solar,Tech_Solids
2011,Water heating,521.233362,80222065.0,39733564.0,2.018999982,3400.57,7.59,3732492.976,1970393.528,False,False,False,False,False,False,False,False,False,False,False,True,False
2012,Cooking,2553.48239,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,Cooking,86.47506449,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,Space cooling,103.4800564,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,Space heating,387.8843914,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,True,False,False,False,False,False,False,False,False,False,False,False,False
2012,Space heating,6679.966605,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,True,False,False,False,False,False,False,False,False,False,False
2012,Space heating,175.042856,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,True,False,False,False,False,False,False,False,False,False
2012,Space heating,10356.522,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,Space heating,3014.888086,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,Space heating,431.1136434,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,Space heating,19.30775848,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,Space heating,609.5248782,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,Space heating,18298.61187,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,Space heating,742.8448839,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,False,False,False,True
2012,Water heating,574.4042467,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,True,False,False,False,False,False,False,False,False,False,False
2012,Water heating,1946.874558,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,True,False,False,False,False,False,False,False,False
2012,Water heating,361.2463934,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,Water heating,1429.316819,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,True,False,False,False,False,False,False
2012,Water heating,1.734545904,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,True,False,False,False,False
2012,Water heating,116.0999713,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,True,False,False,False
2012,Water heating,3432.718312,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,False,True,False,False
2012,Water heating,542.5384351,80327900.0,39984022.0,2.008999995,3076.83,25.72,3749758.266,1992587.682,False,False,False,False,False,False,False,False,False,False,False,True,False
2013,Cooking,2523.139386,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,True,False,False,False,False,False,False
2013,Cooking,97.26000764,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,Space cooling,102.7247062,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,Space heating,418.2223607,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,True,False,False,False,False,False,False,False,False,False,False,False,False
2013,Space heating,6840.206793,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,Space heating,188.1700817,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,True,False,False,False,False,False,False,False,False,False
2013,Space heating,11898.6549,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,True,False,False,False,False,False,False,False,False
2013,Space heating,4075.311063,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,Space heating,477.715067,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,True,False,False,False,False,False
2013,Space heating,20.045965,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,Space heating,766.3423112,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,True,False,False,False
2013,Space heating,19381.04983,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,Space heating,691.6314703,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,False,False,False,True
2013,Water heating,665.5494411,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,Water heating,1450.428251,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,True,False,False,False,False,False,False,False,False
2013,Water heating,331.0613356,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,Water heating,1385.273578,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,True,False,False,False,False,False,False
2013,Water heating,1.689030697,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,True,False,False,False,False
2013,Water heating,94.51263292,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,True,False,False,False
2013,Water heating,3258.724381,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,Water heating,548.4141015,80523746.0,39823811.0,2.022000004,3278.21,0.51,3764658.394,1994232.116,False,False,False,False,False,False,False,False,False,False,False,True,False
